gbifID,species,longitude,latitude
767150104,Bombus centralis,-105.516,40.3765
767150103,Bombus centralis,-105.516,40.3765
767150102,Bombus centralis,-105.52,40.38
767150101,Bombus centralis,-105.525,40.19444
767150100,Bombus rufocinctus,-105.551,38.9979
767150098,Bombus insularis,-105.551,38.9979
767150097,Bombus fervidus,-105.551,38.9979
767150092,Bombus insularis,-105.551,38.9979
767150091,Bombus rufocinctus,-105.551,38.9979
767150090,Bombus fervidus,-105.551,38.9979
767150089,Bombus fervidus,-105.551,38.9979
767150083,Bombus insularis,-105.551,38.9979
767150082,Bombus nevadensis,-105.551,38.9979
767150079,Bombus pensylvanicus,-105.551,38.9979
767150078,Bombus huntii,-105.551,38.9979
767150072,Bombus centralis,-105.571,37.713
767150071,Bombus bifarius,-105.571,37.713
767150070,Bombus bifarius,-105.571,37.713
767150069,Bombus melanopygus,-105.58333,40.06667
767150068,Bombus flavifrons,-105.58333,40.06667
767150067,Bombus flavifrons,-105.58333,40.06667
767150066,Bombus bifarius,-105.58333,40.06667
767150065,Bombus flavifrons,-105.58861,39.905
767150064,Bombus rufocinctus,-105.58861,39.905
767150063,Bombus nevadensis,-105.58861,39.905
767150060,Bombus insularis,-105.58861,39.905
767150059,Bombus insularis,-105.58861,39.905
767150058,Bombus insularis,-105.58861,39.905
767150057,Bombus insularis,-105.58861,39.905
767150056,Bombus insularis,-105.58861,39.905
767150053,Bombus huntii,-105.58861,39.905
767150052,Bombus frigidus,-105.58861,39.905
767150051,Bombus fervidus,-105.58861,39.905
767150050,Bombus centralis,-105.58861,39.905
767150049,Bombus bifarius,-105.58861,39.905
767150048,Bombus bifarius,-105.58861,39.905
767150046,Bombus bifarius,-105.58861,39.905
767150045,Bombus bifarius,-105.58861,39.905
767150044,Bombus bifarius,-105.58861,39.905
767150040,Bombus frigidus,-105.589,39.905
767150039,Bombus flavifrons,-105.589,39.905
767150037,Bombus nevadensis,-105.59056,41.31139
767150035,Bombus huntii,-105.59056,41.31139
767150034,Bombus huntii,-105.59056,41.31139
767150033,Bombus fervidus,-105.59056,41.31139
767150032,Bombus fervidus,-105.59056,41.31139
767150031,Bombus fervidus,-105.59056,41.31139
767150030,Bombus bifarius,-105.59056,41.31139
767150029,Bombus bifarius,-105.59056,41.31139
767150028,Bombus bifarius,-105.59056,41.31139
767150023,Bombus rufocinctus,-105.5971,40.5614
767150022,Bombus rufocinctus,-105.5971,40.5614
767150021,Bombus mixtus,-105.5971,40.5614
767150020,Bombus mixtus,-105.5971,40.5614
767150019,Bombus mixtus,-105.5971,40.5614
767150018,Bombus mixtus,-105.5971,40.5614
767150017,Bombus mixtus,-105.5971,40.5614
767150016,Bombus melanopygus,-105.5971,40.5614
767150015,Bombus melanopygus,-105.5971,40.5614
767150013,Bombus melanopygus,-105.5971,40.5614
767150011,Bombus insularis,-105.5971,40.5614
767150010,Bombus frigidus,-105.5971,40.5614
767150009,Bombus flavifrons,-105.5971,40.5614
767150008,Bombus flavifrons,-105.5971,40.5614
767150007,Bombus flavifrons,-105.5971,40.5614
767150006,Bombus flavifrons,-105.5971,40.5614
767150005,Bombus flavifrons,-105.5971,40.5614
767150004,Bombus flavifrons,-105.5971,40.5614
767150002,Bombus fervidus,-105.5971,40.5614
767150001,Bombus fervidus,-105.5971,40.5614
767150000,Bombus fernaldae,-105.5971,40.5614
767149999,Bombus bifarius,-105.5971,40.5614
767149998,Bombus bifarius,-105.5971,40.5614
767149997,Bombus bifarius,-105.5971,40.5614
767149996,Bombus bifarius,-105.5971,40.5614
767149995,Bombus bifarius,-105.5971,40.5614
767149994,Bombus bifarius,-105.5971,40.5614
767149992,Bombus bifarius,-105.5971,40.5614
767149991,Bombus bifarius,-105.5971,40.5614
767149990,Bombus bifarius,-105.5971,40.5614
767149989,Bombus bifarius,-105.5971,40.5614
767149988,Bombus bifarius,-105.5971,40.5614
767149987,Bombus bifarius,-105.5971,40.5614
767149986,Bombus bifarius,-105.5971,40.5614
767149979,Bombus insularis,-105.6,40.56
767149978,Bombus flavifrons,-105.6,40.56
767149977,Bombus flavifrons,-105.6,40.56
767149976,Bombus flavifrons,-105.6,40.56
767149975,Bombus flavifrons,-105.6,40.56
767149974,Bombus flavifrons,-105.6,40.56
767149973,Bombus flavifrons,-105.6,40.56
767149972,Bombus flavifrons,-105.6,40.56
767149970,Bombus flavifrons,-105.6,40.56
767149969,Bombus flavifrons,-105.6,40.56
767149968,Bombus flavifrons,-105.6,40.56
767149967,Bombus fervidus,-105.6,40.56
767149966,Bombus centralis,-105.6,40.56
767149965,Bombus bifarius,-105.6153,40.2547
767149964,Bombus mixtus,-105.6275,40.46389
767149963,Bombus mixtus,-105.6275,40.46389
767149962,Bombus mixtus,-105.6275,40.46389
767149961,Bombus mixtus,-105.6275,40.46389
767149959,Bombus insularis,-105.6393,40.3094
767149958,Bombus balteatus,-105.64501,35.96252
767149957,Bombus balteatus,-105.64501,35.96252
767149956,Bombus balteatus,-105.64501,35.96252
767149954,Bombus insularis,-105.64583,40.18194
767149949,Bombus melanopygus,-105.66111,39.45972
767149948,Bombus melanopygus,-105.66111,39.45972
767149941,Bombus insularis,-105.66111,39.45972
767149940,Bombus huntii,-105.66111,39.45972
767149938,Bombus flavifrons,-105.66111,39.45972
767149937,Bombus bifarius,-105.66111,39.45972
767149936,Bombus bifarius,-105.662,39.46
767149935,Bombus bifarius,-105.662,39.46
767149934,Bombus bifarius,-105.662,39.46
767149932,Bombus nevadensis,-105.68306,40.015
767149931,Bombus nevadensis,-105.68306,40.015
767149930,Bombus nevadensis,-105.68306,40.015
767149927,Bombus insularis,-105.68306,40.015
767149926,Bombus huntii,-105.68306,40.015
767149925,Bombus huntii,-105.68306,40.015
767149924,Bombus balteatus,-105.685,39.934
767149923,Bombus balteatus,-105.6861,40.3033
767149922,Bombus mixtus,-105.71,40.33
767149921,Bombus mixtus,-105.71,40.33
767149917,Bombus flavifrons,-105.71,40.33
767149916,Bombus balteatus,-105.71,40.33
767149915,Bombus balteatus,-105.71,40.33
767149914,Bombus balteatus,-105.71,40.33
767149913,Bombus balteatus,-105.71,40.33
767149912,Bombus balteatus,-105.71,40.33
767149911,Bombus balteatus,-105.71,40.33
767149910,Bombus flavifrons,-105.71,40.33
767149909,Bombus flavifrons,-105.71,40.33
767149907,Bombus bifarius,-105.71,40.33
767149906,Bombus bifarius,-105.71,40.33
767149905,Bombus flavifrons,-105.71,40.33
767149904,Bombus mixtus,-105.71,40.33
767149900,Bombus frigidus,-105.71,40.33
767149899,Bombus flavifrons,-105.71,40.33
767149898,Bombus flavifrons,-105.71,40.33
767149896,Bombus flavifrons,-105.71,40.33
767149895,Bombus flavifrons,-105.71,40.33
767149894,Bombus flavifrons,-105.71,40.33
767149893,Bombus flavifrons,-105.71,40.33
767149892,Bombus insularis,-105.71,40.33
767149891,Bombus centralis,-105.72,39.457
767149890,Bombus huntii,-105.727,39.518
767149889,Bombus balteatus,-105.73528,39.46056
767149888,Bombus balteatus,-105.73528,39.46056
767149887,Bombus balteatus,-105.73528,39.46056
767149885,Bombus balteatus,-105.73528,39.46056
767149884,Bombus bifarius,-105.73583,37.805
767149875,Bombus flavifrons,-105.81111,36.04361
767149874,Bombus flavifrons,-105.81111,36.04361
767149873,Bombus bifarius,-105.8248,39.0247
767149872,Bombus balteatus,-105.84806,39.57222
767149871,Bombus balteatus,-105.84806,39.57222
767149869,Bombus melanopygus,-105.87,37.469
767149868,Bombus flavifrons,-105.87,37.469
767149867,Bombus flavifrons,-105.87,37.469
767149866,Bombus fervidus,-105.88972,37.78333
767149859,Bombus huntii,-106.001,34.5
767149858,Bombus bifarius,-106.15,37.58333
767149839,Bombus fervidus,-106.21667,40.71667
767149838,Bombus fervidus,-106.21667,40.71667
767149836,Bombus bifarius,-106.2919,39.251
767149832,Bombus bifarius,-106.3,39.36667
767149831,Bombus bifarius,-106.3,39.36667
767149827,Bombus flavifrons,-106.3,39.36667
767149826,Bombus flavifrons,-106.3,39.36667
767149824,Bombus flavifrons,-106.3,39.36667
767149823,Bombus flavifrons,-106.3,39.36667
767149822,Bombus flavifrons,-106.3,39.36667
767149820,Bombus centralis,-106.333,39.217
767149817,Bombus fervidus,-106.5657,39.1088
767149816,Bombus flavifrons,-106.61111,40.38472
767149815,Bombus fernaldae,-106.61111,40.38472
767149813,Bombus nevadensis,-106.69167,35.76861
767149812,Bombus nevadensis,-106.69167,35.76861
767149811,Bombus nevadensis,-106.69167,35.76861
767149810,Bombus nevadensis,-106.69167,35.76861
767149796,Bombus huntii,-106.69167,35.76861
767149795,Bombus huntii,-106.69167,35.76861
767149794,Bombus fervidus,-106.69167,35.76861
767149793,Bombus fervidus,-106.69167,35.76861
767149792,Bombus fervidus,-106.69167,35.76861
767149791,Bombus fervidus,-106.69167,35.76861
767149790,Bombus fervidus,-106.69167,35.76861
767149789,Bombus fervidus,-106.69167,35.76861
767149788,Bombus fervidus,-106.69167,35.76861
767149785,Bombus fervidus,-106.69167,35.76861
767149784,Bombus fervidus,-106.69167,35.76861
767149783,Bombus fervidus,-106.69167,35.76861
767149782,Bombus fervidus,-106.69167,35.76861
767149781,Bombus fervidus,-106.69167,35.76861
767149780,Bombus fervidus,-106.69167,35.76861
767149779,Bombus centralis,-106.69167,35.76861
767149778,Bombus centralis,-106.69167,35.76861
767149777,Bombus centralis,-106.69167,35.76861
767149776,Bombus centralis,-106.69167,35.76861
767149774,Bombus centralis,-106.69167,35.76861
767149773,Bombus centralis,-106.69167,35.76861
767149772,Bombus centralis,-106.69167,35.76861
767149771,Bombus centralis,-106.69167,35.76861
767149770,Bombus centralis,-106.69167,35.76861
767149769,Bombus centralis,-106.69167,35.76861
767149768,Bombus centralis,-106.69167,35.76861
767149767,Bombus centralis,-106.69167,35.76861
767149766,Bombus centralis,-106.69167,35.76861
767149765,Bombus centralis,-106.69167,35.76861
767149763,Bombus centralis,-106.69167,35.76861
767149762,Bombus centralis,-106.69167,35.76861
767149761,Bombus centralis,-106.69167,35.76861
767149760,Bombus melanopygus,-106.75,39.16667
767149755,Bombus flavifrons,-106.799,37.483
767149754,Bombus mixtus,-106.81694,39.19111
767149752,Bombus mixtus,-106.81694,39.19111
767149751,Bombus mixtus,-106.81694,39.19111
767149749,Bombus centralis,-106.92583,37.84917
767149748,Bombus bifarius,-106.92583,37.84917
767149747,Bombus bifarius,-106.92583,37.84917
767149746,Bombus centralis,-106.926,37.849
767149744,Bombus rufocinctus,-107.5075,40.10056
767149743,Bombus rufocinctus,-107.5075,40.10056
767149742,Bombus huntii,-107.5075,40.10056
767149741,Bombus huntii,-107.5075,40.10056
767149740,Bombus huntii,-107.5075,40.10056
767149739,Bombus huntii,-107.5075,40.10056
767149738,Bombus huntii,-107.5075,40.10056
767149737,Bombus huntii,-107.5075,40.10056
767149736,Bombus huntii,-107.5075,40.10056
767149735,Bombus huntii,-107.5075,40.10056
767149733,Bombus huntii,-107.5075,40.10056
767149732,Bombus huntii,-107.5075,40.10056
767149731,Bombus fervidus,-107.5075,40.10056
767149730,Bombus fervidus,-107.5075,40.10056
767149729,Bombus fervidus,-107.5075,40.10056
767149728,Bombus fervidus,-107.5075,40.10056
767149727,Bombus centralis,-107.5075,40.10056
767149726,Bombus centralis,-107.5075,40.10056
767149725,Bombus bifarius,-107.5075,40.10056
767149724,Bombus bifarius,-107.5075,40.10056
767149722,Bombus bifarius,-107.5075,40.10056
767149721,Bombus bifarius,-107.5075,40.10056
767149720,Bombus bifarius,-107.5075,40.10056
767149719,Bombus bifarius,-107.5075,40.10056
767149718,Bombus bifarius,-107.5075,40.10056
767149717,Bombus bifarius,-107.5075,40.10056
767149705,Bombus huntii,-107.535,41.03333
767149702,Bombus fervidus,-107.67083,38.02278
767149701,Bombus bifarius,-107.67083,38.02278
767149700,Bombus centralis,-107.75,37.91667
767149699,Bombus bifarius,-107.75,37.91667
767149698,Bombus flavifrons,-107.75,37.91667
767149697,Bombus balteatus,-107.752,37.931
767149696,Bombus rufocinctus,-107.7525,38.01361
767149688,Bombus fervidus,-107.762,38.153
767149687,Bombus bifarius,-107.83333,37.61667
767149686,Bombus nevadensis,-107.85,37.3
767149684,Bombus fervidus,-107.87944,37.27528
767149672,Bombus insularis,-108.54056,35.46778
767148487,Bombus occidentalis,-107.7525,38.01361
767148479,Bombus occidentalis,-107.7525,38.01361
767148463,Bombus occidentalis,-107.5075,40.10056
767148457,Bombus occidentalis,-107.5075,40.10056
767148375,Bombus occidentalis,-107.5075,40.10056
767148374,Bombus occidentalis,-107.5075,40.10056
767148373,Bombus occidentalis,-107.5075,40.10056
767148368,Bombus occidentalis,-107.5075,40.10056
767148290,Bombus occidentalis,-107.5075,40.10056
767148279,Bombus occidentalis,-107.5075,40.10056
767148278,Bombus occidentalis,-107.32417,39.55056
767148267,Bombus occidentalis,-107.32417,39.55056
767148239,Bombus occidentalis,-106.69167,35.76861
767148229,Bombus occidentalis,-106.69167,35.76861
767148177,Bombus occidentalis,-106.61111,40.38472
767148171,Bombus occidentalis,-106.61111,40.38472
767148090,Bombus occidentalis,-106.3,39.36667
767148088,Bombus occidentalis,-106.3,39.36667
767147824,Bombus occidentalis,-106.15639,39.50167
767147806,Bombus occidentalis,-105.5971,40.5614
767147805,Bombus occidentalis,-105.5971,40.5614
767147804,Bombus occidentalis,-105.5971,40.5614
767147803,Bombus occidentalis,-105.5971,40.5614
767147788,Bombus occidentalis,-105.58861,39.905
767147779,Bombus occidentalis,-105.58861,39.905
767147774,Bombus occidentalis,-105.551,38.9979
767147749,Bombus occidentalis,-105.508,40.072
767147746,Bombus occidentalis,-105.50778,40.07222
767147745,Bombus occidentalis,-105.50778,40.07222
767147676,Bombus occidentalis,-105.43333,37.42889
767147666,Bombus occidentalis,-105.43333,37.42889
767147665,Bombus occidentalis,-105.4119,40.0107
767147643,Bombus occidentalis,-105.35,40.08333
767147642,Bombus occidentalis,-105.35,40.08333
767147637,Bombus occidentalis,-105.25,40.0
767147631,Bombus occidentalis,-105.20278,37.59306
767147543,Bombus occidentalis,-105.02,41.27565
767147542,Bombus occidentalis,-105.01667,37.15222
767147540,Bombus occidentalis,-104.98417,39.73917
767146427,Bombus griseocollis,-102.87,41.81
767146425,Bombus griseocollis,-103.68,42.04
767146423,Bombus rufocinctus,-104.92,37.394
767146422,Bombus rufocinctus,-105.27,40.015
767146421,Bombus rufocinctus,-105.27,40.015
767146420,Bombus rufocinctus,-107.5075,40.10056
767146282,Bombus occidentalis,-105.38167,42.75972
767146281,Bombus occidentalis,-106.37361,39.64028
767145011,Bombus occidentalis,-105.5911,41.3114
767145010,Bombus occidentalis,-105.5911,41.3114
767144990,Bombus occidentalis,-105.6469,39.8358
767144971,Bombus occidentalis,-105.0444,38.8405
767140951,Bombus pensylvanicus,-104.4701,38.90838
767140425,Bombus occidentalis,-105.07341,42.03427
767140415,Bombus occidentalis,-105.51037,39.96189
767140411,Bombus occidentalis,-105.4462,40.00797
767140409,Bombus occidentalis,-105.4462,40.00797
767140407,Bombus occidentalis,-105.35197,40.00871
767140405,Bombus occidentalis,-105.35197,40.00871
767140403,Bombus occidentalis,-105.35197,40.00871
767140399,Bombus occidentalis,-106.17859,40.45417
767140397,Bombus occidentalis,-106.17859,40.45417
767140387,Bombus occidentalis,-105.07341,42.03427
767140385,Bombus occidentalis,-105.07341,42.03427
767140377,Bombus occidentalis,-106.17859,40.45417
767140375,Bombus occidentalis,-106.17859,40.45417
767140373,Bombus occidentalis,-106.17859,40.45417
767140371,Bombus occidentalis,-106.17859,40.45417
767140369,Bombus occidentalis,-106.17859,40.45417
767140367,Bombus occidentalis,-106.17859,40.45417
767140365,Bombus occidentalis,-106.17859,40.45417
767140363,Bombus occidentalis,-106.17859,40.45417
767140337,Bombus occidentalis,-106.17859,40.45417
767140328,Bombus occidentalis,-105.07341,42.03427
767140325,Bombus occidentalis,-105.0954,40.57096
767140320,Bombus occidentalis,-105.0954,40.57096
767140319,Bombus occidentalis,-105.0954,40.57096
767140318,Bombus occidentalis,-105.0954,40.57096
767140317,Bombus occidentalis,-105.0954,40.57096
767140310,Bombus occidentalis,-105.0954,40.57096
767140309,Bombus occidentalis,-105.0954,40.57096
767140308,Bombus occidentalis,-104.4701,38.90838
767140307,Bombus occidentalis,-105.0954,40.57096
767140306,Bombus occidentalis,-105.0954,40.57096
767140292,Bombus occidentalis,-105.0954,40.57096
767140288,Bombus occidentalis,-105.0954,40.57096
767140286,Bombus occidentalis,-105.0954,40.57096
767139793,Bombus occidentalis,-105.4462,40.00797
767139789,Bombus occidentalis,-105.89251,40.52081
767139762,Bombus occidentalis,-106.17859,40.45417
767139761,Bombus occidentalis,-106.17859,40.45417
767139760,Bombus occidentalis,-106.17859,40.45417
767139759,Bombus occidentalis,-106.17859,40.45417
767139758,Bombus occidentalis,-106.17859,40.45417
767139754,Bombus occidentalis,-106.17859,40.45417
767139753,Bombus occidentalis,-106.17859,40.45417
767139752,Bombus occidentalis,-106.17859,40.45417
767139751,Bombus occidentalis,-106.17859,40.45417
767139750,Bombus occidentalis,-106.17859,40.45417
767139749,Bombus occidentalis,-106.17859,40.45417
767139748,Bombus occidentalis,-106.17859,40.45417
767139747,Bombus occidentalis,-106.17859,40.45417
767139746,Bombus occidentalis,-106.17859,40.45417
767139741,Bombus occidentalis,-106.79893,37.4825
767139740,Bombus occidentalis,-106.17859,40.45417
767139739,Bombus occidentalis,-106.17859,40.45417
767139738,Bombus occidentalis,-106.17859,40.45417
767139737,Bombus occidentalis,-106.17859,40.45417
767139736,Bombus occidentalis,-106.17859,40.45417
767139734,Bombus occidentalis,-106.17859,40.45417
767139733,Bombus occidentalis,-106.17859,40.45417
767139732,Bombus occidentalis,-106.17859,40.45417
767139731,Bombus occidentalis,-106.17859,40.45417
767139730,Bombus occidentalis,-106.17859,40.45417
767139729,Bombus occidentalis,-106.17859,40.45417
767139728,Bombus occidentalis,-106.79893,37.4825
767139727,Bombus occidentalis,-106.17859,40.45417
767139726,Bombus occidentalis,-106.17859,40.45417
767139725,Bombus occidentalis,-106.17859,40.45417
767139724,Bombus occidentalis,-106.17859,40.45417
767139723,Bombus occidentalis,-105.07341,42.03427
767139722,Bombus occidentalis,-106.17859,40.45417
767139721,Bombus occidentalis,-106.17859,40.45417
767139720,Bombus occidentalis,-106.17859,40.45417
767139719,Bombus occidentalis,-106.17859,40.45417
767139718,Bombus occidentalis,-106.17859,40.45417
767139717,Bombus occidentalis,-106.17859,40.45417
767139715,Bombus occidentalis,-106.17859,40.45417
767139547,Bombus occidentalis,-105.07341,42.03427
767139489,Bombus occidentalis,-106.17859,40.45417
767139488,Bombus occidentalis,-106.17859,40.45417
767139487,Bombus occidentalis,-106.17859,40.45417
767139486,Bombus occidentalis,-106.17859,40.45417
767139435,Bombus occidentalis,-106.17859,40.45417
767139433,Bombus occidentalis,-106.17859,40.45417
767139429,Bombus occidentalis,-106.17859,40.45417
767139428,Bombus occidentalis,-106.17859,40.45417
767139426,Bombus occidentalis,-106.17859,40.45417
767139422,Bombus occidentalis,-105.4462,40.00797
767139420,Bombus occidentalis,-105.4462,40.00797
767139418,Bombus occidentalis,-105.4462,40.00797
767139416,Bombus occidentalis,-105.4462,40.00797
767139408,Bombus occidentalis,-105.4462,40.00797
767139406,Bombus occidentalis,-105.4462,40.00797
767139404,Bombus occidentalis,-105.4462,40.00797
767139400,Bombus occidentalis,-105.4462,40.00797
767139398,Bombus occidentalis,-105.4462,40.00797
767139396,Bombus occidentalis,-105.4462,40.00797
767139392,Bombus occidentalis,-105.35197,40.00871
